idbase,arrondissement,adresse,genre,espece,latitude,longitude
200257,PARIS 15E ARRDT,CENTRE SPORTIF CHARLES RIGOULOT / 18 AVENUE DE LA PORTE BRANCION,Prunus,,48.8263487,2.2992995
287449,PARIS 20E ARRDT,RUE PIERRE BONNARD,Prunus,x schmittii,48.8596426,2.4036633
133939,PARIS 15E ARRDT,JARDIN DE LA RUE DE LA QUINTINIE / 28 B RUE DES FAVORITES,Prunus,,48.8372781,2.3045861
112661,PARIS 20E ARRDT,JARDIN MELINEE MANOUCHIAN / 17 AVENUE DE LA PORTE DE VINCENNES,Prunus,,48.8477871,2.4134356
2048962,PARIS 16E ARRDT,JARDINS DU TROCADERO / 3 PLACE DE VARSOVIE,Prunus,x yedoensis,48.8605569,2.2900748
110646,PARIS 15E ARRDT,PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE,Prunus,,48.8310533,2.2970915
127624,PARIS 19E ARRDT,SQUARE DE LA BUTTE DU CHAPEAU ROUGE / 11 BOULEVARD D ALGERIE,Prunus,serrulata,48.8810549,2.3997325
2029005,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,x subhirtella,48.8932530,2.3966016
127423,PARIS 13E ARRDT,JARDIN MICHELET,Prunus,serrulata,48.8259928,2.3434292
2018618,PARIS 17E ARRDT,JARDINIERES DE LA RUE SEVERIANO DE HEREDIA / 3 RUE SEVERIANO DE HEREDIA,Prunus,avium,48.8879994,2.3113115
2024583,BOIS DE VINCENNES,ARBORETUM DE L ECOLE DU BREUIL - ROUTE DE LA FERME / ROUTE DE LA PYRAMIDE,Prunus,serrulata,48.8214273,2.4541287
2019474,BOIS DE VINCENNES,ECOLE DU BREUIL / ROUTE DE LA FERME,Prunus,serrulata,48.8241509,2.4608528
2035654,PARIS 11E ARRDT,RUE JEAN PIERRE TIMBAUD,Prunus,serrulata,48.8664980,2.3727629
2030564,PARIS 8E ARRDT,CENTRE SPORTIF JACQUELINE AURIOL / 7 ALLEE LOUIS DE FUNES,Prunus,serrulata,48.8762252,2.3060705
2018630,PARIS 20E ARRDT,JARDIN DE VITALY / 20 RUE DE FONTARABIE,Prunus,maackii,48.8571678,2.4017015
190003,PARIS 20E ARRDT,ECOLE MATERNELLE / 90 RUE DES AMANDIERS,Prunus,,48.8673276,2.3892647
110607,PARIS 15E ARRDT,PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE,Prunus,,48.8309122,2.2996178
185783,PARIS 15E ARRDT,CRECHE COLLECTIVE / 47 RUE BARGUE,Prunus,,48.8378487,2.3096752
2033503,PARIS 14E ARRDT,CENTRE SPORTIF ELISABETH / 11 AVENUE PAUL APPELL,Prunus,mahaleb,48.8205190,2.3267665
2029108,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8940775,2.3959843
2038840,PARIS 13E ARRDT,JARDIN OLYMPIADES / 42 RUE DU JAVELOT,Prunus,serrulata,48.8244210,2.3656349
111236,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,serrulata,48.8914356,2.3161885
198911,PARIS 14E ARRDT,CENTRE SPORTIF JULES NOEL / 3 AVENUE MAURICE D OCAGNE,Prunus,x subhirtella,48.8238878,2.3159472
2036683,PARIS 10E ARRDT,SQUARE ALBAN SATRAGNE / 11 SQUARE ALBAN SATRAGNE,Prunus,serrulata,48.8757579,2.3557851
2047574,PARIS 11E ARRDT,JARDIN EMILE GALLE / 32 RUE NEUVE DES BOULETS,Prunus,serrulata,48.8542512,2.3910040
117990,PARIS 6E ARRDT,SQUARE GABRIEL PIERNE / 5 RUE DE SEINE,Prunus,serrulata,48.8570426,2.3366264
128879,PARIS 15E ARRDT,PARC ANDRE CITROEN,Prunus,avium,48.8382773,2.2777809
263136,PARIS 16E ARRDT,RUE NICOLO,Prunus,,48.8598298,2.2789555
128909,PARIS 15E ARRDT,PARC ANDRE CITROEN,Prunus,avium,48.8377007,2.2775196
227763,PARIS 13E ARRDT,RUE BARRAULT,Prunus,x schmittii,48.8251352,2.3465937
227774,PARIS 20E ARRDT,RUE DE BUZENVAL,Prunus,maackii,48.8550301,2.3988694
134874,PARIS 17E ARRDT,PROMENADE BERNARD LAFAY PR A4,Prunus,serrulata,48.8842447,2.2838444
2053624,PARIS 17E ARRDT,TALUS PORTE MAILLOT 17-99-02 / VOIE BJ/17,Prunus,mahaleb,48.8794968,2.2809820
164574,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 42,Prunus,avium,48.7642834,2.3789687
120396,PARIS 18E ARRDT,SQUARE DE LA RUE HENRI HUCHARD / 25 RUE LOUIS PASTEUR VALLERY RADOT,Prunus,,48.8992883,2.3311644
104327,PARIS 19E ARRDT,PARC DES BUTTES CHAUMONT / 7 RUE BOTZARIS,Prunus,,48.8811715,2.3841530
186908,PARIS 12E ARRDT,ECOLE MATERNELLE / 28 RUE DE LA BRECHE AUX LOUPS,Prunus,,48.8371620,2.3953275
2045786,PARIS 8E ARRDT,JARDINS DES CHAMPS ELYSEES - JARDIN DES AMBASSADEURS / 10 AVENUE DES CHAMPS ELYSEES,Prunus,x yedoensis,48.8680539,2.3157640
127315,PARIS 13E ARRDT,SQUARE MAIL DE BIEVRE,Prunus,,48.8300231,2.3451377
165120,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 17,Prunus,,48.9058144,2.4017812
243567,PARIS 20E ARRDT,RUE PELLEPORT,Prunus,serrulata,48.8700247,2.3997436
165149,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 10,Prunus,,48.9064989,2.4005304
164954,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 99,Prunus,,48.9023497,2.4093124
2028979,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,x subhirtella,48.8933746,2.3968458
2047262,PARIS 12E ARRDT,JARDIN SOLANGE FALADE / 30 RUE DU RENDEZ VOUS,Prunus,x subhirtella,48.8465123,2.4047524
128807,PARIS 15E ARRDT,PARC ANDRE CITROEN / 2 RUE DE LA MONTAGNE DE LA FAGE,Prunus,x subhirtella,48.8406843,2.2796635
126187,PARIS 7E ARRDT,PROMENADE D AUSTRALIE 7E / 14 QUAI DE BRANLY,Prunus,avium,48.8584794,2.2920105
2043784,PARIS 13E ARRDT,RUE BOUSSINGAULT,Prunus,avium,48.8238990,2.3446753
196600,PARIS 18E ARRDT,TALUS N°23-10,Prunus,x schmittii,48.9012938,2.3626427
2049173,PARIS 10E ARRDT,JARDIN MARIELLE FRANCO / 46 RUE D ALSACE,Prunus,serrulata,48.8792090,2.3591674
2018626,PARIS 17E ARRDT,RUE MERE TERESA,Prunus,avium,48.8880337,2.3113287
115938,PARIS 11E ARRDT,JARDIN DE LA FOLIE TITON / 17 RUE TITON,Prunus,serrulata,48.8520190,2.3861273
115928,PARIS 11E ARRDT,JARDIN DE LA FOLIE TITON / 17 RUE TITON,Prunus,serrulata,48.8517796,2.3856497
186900,PARIS 12E ARRDT,ECOLE MATERNELLE / 28 RUE DE LA BRECHE AUX LOUPS,Prunus,,48.8375206,2.3949351
165171,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 4,Prunus,,48.9068290,2.3998331
201497,PARIS 16E ARRDT,CENTRE SPORTIF SUCHET / 1 SQUARE HENRY BATAILLE,Prunus,,48.8533497,2.2610110
115925,PARIS 11E ARRDT,JARDIN DE LA FOLIE TITON / 17 RUE TITON,Prunus,serrulata,48.8518896,2.3856577
124973,PARIS 13E ARRDT,JARDIN DE LA DALLE D IVRY / 28 AVENUE DE CHOISY,Prunus,serrulata,48.8224302,2.3648928
119390,PARIS 20E ARRDT,JARDIN FRIDA KAHLO / 18 RUE DE NOISY LE SEC,Prunus,x yedoensis,48.8719193,2.4131439
227561,PARIS 13E ARRDT,RUE DU DOCTEUR LERAY,Prunus,avium,48.8231458,2.3549073
2048953,PARIS 16E ARRDT,JARDINS DU TROCADERO / 3 PLACE DE VARSOVIE,Prunus,x yedoensis,48.8612735,2.2908413
184281,PARIS 15E ARRDT,ECOLE MATERNELLE / 15 RUE ARISTIDE MAILLOL,Prunus,,48.8378779,2.3125346
2020231,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,avium,48.8917151,2.3166282
187478,PARIS 13E ARRDT,ECOLE MATERNELLE / 9 RUE FRANC NOHAIN,Prunus,,48.8211219,2.3748876
228352,PARIS 15E ARRDT,RUE DE LA MONTAGNE DE L ESPEROU,Prunus,x subhirtella,48.8417953,2.2765268
228031,PARIS 13E ARRDT,RUE JEAN ANTOINE DE BAIF,Prunus,serrulata,48.8277927,2.3843074
240330,PARIS 14E ARRDT,RUE DECRES,Prunus,,48.8328888,2.3146733
212214,PARIS 4E ARRDT,RUE DE RIVOLI,Prunus,,48.8554425,2.3598319
113989,PARIS 19E ARRDT,PARC DES BUTTES CHAUMONT,Prunus,mahaleb,48.8816343,2.3860821
187397,PARIS 13E ARRDT,ECOLE POLYVALENTE / 8 RUE KUSS,Prunus,,48.8223358,2.3511746
2014894,BOIS DE VINCENNES,PARC FLORAL DE PARIS / ROUTE DE LA PYRAMIDE,Prunus,sargentii,48.8364015,2.4468897
2041115,BOIS DE VINCENNES,ARBORETUM DE L ECOLE DU BREUIL - ROUTE DE LA FERME / ROUTE DE LA PYRAMIDE,Prunus,mahaleb,48.8214286,2.4537690
198570,PARIS 13E ARRDT,STADE TOUR A PARACHUTE / 5-7 AVENUE DE LA PORTE DE CHOISY,Prunus,serrulata,48.8180442,2.3651519
186967,PARIS 11E ARRDT,CRECHE COLLECTIVE / 56 RUE SAINT MAUR,Prunus,,48.8629362,2.3799240
2047252,PARIS 12E ARRDT,JARDIN SOLANGE FALADE / 30 RUE DU RENDEZ VOUS,Prunus,x subhirtella,48.8460980,2.4045944
2045773,PARIS 8E ARRDT,JARDINS DES CHAMPS ELYSEES - JARDIN DES AMBASSADEURS / 10 AVENUE DES CHAMPS ELYSEES,Prunus,avium,48.8674931,2.3181491
2036702,PARIS 10E ARRDT,SQUARE ALBAN SATRAGNE / 11 SQUARE ALBAN SATRAGNE,Prunus,serrulata,48.8756225,2.3560526
2039659,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,x subhirtella,48.8896781,2.3157267
2018640,PARIS 19E ARRDT,JARDIN CURIAL - CITE MICHELET / 94 RUE CURIAL,Prunus,serrulata,48.8960962,2.3770842
188817,PARIS 13E ARRDT,RECULETTES (21-23) CRECHE,Prunus,x subhirtella,48.8308626,2.3507024
164537,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 40,Prunus,avium,48.7635799,2.3765174
164566,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 34,Prunus,avium,48.7643718,2.3790172
164460,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 29,Prunus,avium,48.7626445,2.3730059
2029017,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8934989,2.3966515
2041980,PARIS 15E ARRDT,SQUARE DES PERICHAUX / 123 BOULEVARD LEFEBVRE,Prunus,avium,48.8300655,2.2981392
227497,PARIS 13E ARRDT,RUE BRILLAT SAVARIN,Prunus,,48.8237616,2.3429303
2029049,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8948886,2.3953051
2038464,PARIS 15E ARRDT,RUE EDMOND ROGER,Prunus,,48.8454927,2.2905750
165146,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 11,Prunus,,48.9063765,2.4005986
337156,PARIS 10E ARRDT,SQUARE ARISTIDE CAVAILLE COLL / 10 PLACE FRANZ LISZT,Prunus,,48.8783224,2.3519316
2042325,PARIS 15E ARRDT,SQUARE DES PERICHAUX / 123 BOULEVARD LEFEBVRE,Prunus,,48.8296087,2.2995503
165074,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 29,Prunus,,48.9048937,2.4037511
222507,PARIS 17E ARRDT,BOULEVARD PEREIRE,Prunus,avium,48.8879611,2.3085743
198576,PARIS 13E ARRDT,CENTRE SPORTIF CHATEAU DES RENTIERS / 184 RUE DU CHATEAU DES RENTIERS,Prunus,serrulata,48.8305475,2.3620435
164467,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 29,Prunus,avium,48.7628278,2.3736477
2022187,PARIS 16E ARRDT,JARDINS DE LA PORTE DE SAINT CLOUD / 38 AVENUE 	FERDINAND BUISSON,Prunus,serrula,48.8368308,2.2545956
2001708,PARIS 15E ARRDT,PROMENADE DU QUAI DE GRENELLE / 65 QUAI DE GRENELLE,Prunus,x subhirtella,48.8496068,2.2823438
227954,PARIS 13E ARRDT,RUE DES GRANDS MOULINS,Prunus,sargentii,48.8273113,2.3748879
227560,PARIS 13E ARRDT,RUE DU DOCTEUR LERAY,Prunus,avium,48.8231152,2.3549988
124564,PARIS 13E ARRDT,JARDIN BERTHE MORISOT / 34 RUE DU DESSOUS DES BERGES,Prunus,avium,48.8263440,2.3749925
2034032,PARIS 17E ARRDT,ALLEE COLETTE HEILBRONNER,Prunus,avium,48.8926238,2.3098236
254824,PARIS 15E ARRDT,JARDINIERES DE LA RUE LOURMEL / 77 RUE DE LOURMEL,Prunus,,48.8447210,2.2872912
2002021,PARIS 15E ARRDT,PROMENADE DU QUAI ANDRE CITROEN / 13 QUAI  ANDRE CITROEN,Prunus,x subhirtella,48.8489911,2.2813890
227650,PARIS 13E ARRDT,RUE GANDON,Prunus,x hillieri,48.8201301,2.3615448
102105,PARIS 14E ARRDT,PARC MONTSOURIS / 28 BOULEVARD JOURDAN,Prunus,,48.8224769,2.3373577
190286,PARIS 12E ARRDT,CRECHE COLLECTIVE / 6 RUE DES JARDINIERS,Prunus,,48.8338588,2.3961450
122398,PARIS 20E ARRDT,SQUARE DE LA RUE DES MURIERS / 8 RUE DES PRUNIERS,Prunus,,48.8648581,2.3907744
272944,PARIS 20E ARRDT,RUE PELLEPORT,Prunus,,48.8692512,2.4006483
227957,PARIS 16E ARRDT,RUE DE L ARIOSTE,Prunus,sargentii,48.8414784,2.2554448
2008680,PARIS 19E ARRDT,BOULEVARD MACDONALD,Prunus,serrulata,48.8986278,2.3775654
131314,PARIS 15E ARRDT,PARC OMNISPORT SUZANNE LENGLEN / 7 BOULEVARD DES FRERES VOISIN,Prunus,avium,48.8300744,2.2699998
165031,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 43,Prunus,,48.9037870,2.4062750
111740,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,x subhirtella,48.8911254,2.3159325
164940,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 113,Prunus,,48.9018295,2.4104073
116327,PARIS 20E ARRDT,SQUARE EMMANUEL FLEURY / 40 RUE LE VAU,Prunus,serrulata,48.8700958,2.4117243
2002024,PARIS 15E ARRDT,PROMENADE DU QUAI ANDRE CITROEN / 13 QUAI  ANDRE CITROEN,Prunus,x subhirtella,48.8487965,2.2811257
227671,PARIS 16E ARRDT,RUE DU SERGENT MAGINOT,Prunus,x hillieri,48.8408061,2.2553244
111234,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,serrulata,48.8913947,2.3162672
136282,PARIS 16E ARRDT,JARDIN DES SERRES D AUTEUIL / 1 AVENUE GORDON BENNETT,Prunus,x subhirtella,48.8470044,2.2539224
2039087,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,,48.8900132,2.3136674
164507,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 31,Prunus,avium,48.7634636,2.3758581
127303,PARIS 13E ARRDT,SQUARE MAIL DE BIEVRE,Prunus,,48.8293934,2.3447744
228044,PARIS 13E ARRDT,RUE DU MOULIN DES PRES,Prunus,,48.8299820,2.3527380
185673,PARIS 20E ARRDT,ECOLE MATERNELLE / 15 RUE EUPATORIA,Prunus,,48.8691930,2.3871596
2049922,BOIS DE BOULOGNE,PARC DE BAGATELLE / ROUTE DE SEVRES A NEUILLY,Prunus,serrulata,48.8693424,2.2471376
227978,PARIS 15E ARRDT,RUE PAUL HERVIEU,Prunus,x schmittii,48.8458900,2.2802234
164897,SEINE-SAINT-DENIS,CIMETIERE DE SAINT-OUEN NOUV / AVENUE DES PAULOWNIAS / DIV 37,Prunus,,48.9096522,2.3445825
200246,PARIS 15E ARRDT,CENTRE SPORTIF CHARLES RIGOULOT / 18 AVENUE DE LA PORTE BRANCION,Prunus,,48.8263454,2.2991587
128792,PARIS 15E ARRDT,JARDIN ATLANTIQUE / 17 ALLEE DE LA DEUXIEME DB,Prunus,x subhirtella,48.8392947,2.3189355
127224,PARIS 13E ARRDT,SQUARE MAIL DE BIEVRE,Prunus,,48.8297996,2.3450859
2018900,PARIS 15E ARRDT,PARC ANDRE CITROEN / 2 RUE DE LA MONTAGNE DE LA FAGE,Prunus,avium,48.8396584,2.2750753
137861,PARIS 13E ARRDT,SQUARE HELOISE ET ABELARD / 15 RUE DUCHEFDELAVILLE,Prunus,,48.8316672,2.3704189
131900,PARIS 15E ARRDT,PARC OMNISPORT SUZANNE LENGLEN / 7 BOULEVARD DES FRERES VOISIN,Prunus,serrulata,48.8285399,2.2704433
2019657,BOIS DE VINCENNES,ECOLE DU BREUIL / ROUTE DE LA FERME,Prunus,serotina,48.8227234,2.4591302
164933,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 114,Prunus,,48.9019994,2.4098331
120073,PARIS 18E ARRDT,JARDINET DE L EGLISE NOTRE DAME DE CLIGNANCOURT / 31 RUE HERMEL,Prunus,serrulata,48.8930182,2.3447376
190852,PARIS 19E ARRDT,ECOLE MATERNELLE / 29 RUE DE LA PREVOYANCE,Prunus,,48.8835387,2.3940766
2049099,PARIS 15E ARRDT,SQUARE NICOLE DE HAUTECLOCQUE / 1 VOIE CV/15,Prunus,x subhirtella,48.8521001,2.2944320
191411,PARIS 13E ARRDT,CRECHE COLLECTIVE / 10 RUE RICAUT,Prunus,avium,48.8298592,2.3604862
2039576,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,avium,48.8896563,2.3151208
110926,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,serrulata,48.8913561,2.3160708
164543,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 33,Prunus,avium,48.7639907,2.3776935
2029074,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,x subhirtella,48.8950987,2.3953779
2000932,BOIS DE BOULOGNE,ALLEE DE LA REINE MARGUERITE,Prunus,avium,48.8601660,2.2458216
115927,PARIS 11E ARRDT,JARDIN DE LA FOLIE TITON / 17 RUE TITON,Prunus,serrulata,48.8518277,2.3856538
2029041,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8936230,2.3973633
2036750,PARIS 10E ARRDT,SQUARE ALBAN SATRAGNE / 11 SQUARE ALBAN SATRAGNE,Prunus,maackii,48.8757485,2.3561270
262864,PARIS 16E ARRDT,RUE SAINT DIDIER,Prunus,,48.8669558,2.2841730
2027707,PARIS 11E ARRDT,SQUARE DE LA ROQUETTE / 143 RUE DE LA ROQUETTE,Prunus,serrulata,48.8599098,2.3837631
2036721,PARIS 10E ARRDT,SQUARE ALBAN SATRAGNE / 11 SQUARE ALBAN SATRAGNE,Prunus,serrulata,48.8756481,2.3551712
116244,PARIS 14E ARRDT,SQUARE DE LA ZAC DIDOT / 7 RUE SAINTE LEONIE,Prunus,virginiana,48.8336111,2.3195597
164433,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 35,Prunus,avium,48.7621236,2.3714451
2038051,PARIS 20E ARRDT,JARDIN PIXERECOURT / 50 RUE PIXERECOURT,Prunus,x yedoensis,48.8731441,2.3962460
227960,PARIS 16E ARRDT,RUE DE L ARIOSTE,Prunus,sargentii,48.8414606,2.2551455
2042679,PARIS 9E ARRDT,RUE DE CALAIS,Prunus,,48.8823169,2.3314174
2053623,PARIS 17E ARRDT,TALUS PORTE MAILLOT 17-99-02 / VOIE BJ/17,Prunus,mahaleb,48.8791308,2.2807627
2021143,PARIS 9E ARRDT,RUE SAINTE CECILE,Prunus,sargentii,48.8730470,2.3470405
2001801,PARIS 16E ARRDT,RUE NUNGESSER ET COLI,Prunus,sargentii,48.8442458,2.2520297
2038331,PARIS 9E ARRDT,JARDINIERE DE LA RUE DES MARTYRS / 21-23 RUE DES MARTYRS,Prunus,,48.8781773,2.3395800
337152,PARIS 10E ARRDT,SQUARE ARISTIDE CAVAILLE COLL / 10 PLACE FRANZ LISZT,Prunus,,48.8783872,2.3518647
2047120,PARIS 12E ARRDT,JARDIN SOLANGE FALADE / 30 RUE DU RENDEZ VOUS,Prunus,maackii,48.8462375,2.4041048
189477,PARIS 11E ARRDT,CRECHE COLLECTIVE / 19 RUE PELEE,Prunus,,48.8601526,2.3705571
2048911,PARIS 16E ARRDT,JARDINS DU TROCADERO / 3 PLACE DE VARSOVIE,Prunus,x yedoensis,48.8609174,2.2895103
191350,PARIS 15E ARRDT,ECOLE ELEMENTAIRE B / 81 RUE MADEMOISELLE,Prunus,,48.8434813,2.3004949
227688,PARIS 16E ARRDT,RUE DU SERGENT MAGINOT,Prunus,x hillieri,48.8408729,2.2550856
187795,PARIS 16E ARRDT,ECOLE MATERNELLE MURAT / 162 BOULEVARD MURAT,Prunus,,48.8389087,2.2646028
2050657,PARIS 20E ARRDT,PARC ARETHA FRANKLIN / 1 RUE HENRI DUVERNOIS,Prunus,,48.8623757,2.4115440
186901,PARIS 12E ARRDT,ECOLE MATERNELLE / 28 RUE DE LA BRECHE AUX LOUPS,Prunus,,48.8374781,2.3949809
2043405,PARIS 14E ARRDT,CENTRE SPORTIF ELISABETH / 11 AVENUE PAUL APPELL,Prunus,serrulata,48.8201780,2.3263761
273411,PARIS 18E ARRDT,RUE GEORGETTE AGUTTE,Prunus,,48.8953563,2.3328855
2022148,PARIS 10E ARRDT,SQUARE YILMAZ GUNEY / 25 RUE DE L ECHIQUIER,Prunus,serrula,48.8711018,2.3504060
2036118,SEINE-SAINT-DENIS,PARC DES SPORTS INTERDEPARTEMENTAL DE BOBIGNY / 40 AVENUE DE LA DIVISION LECLERC - BOBIGNY,Prunus,mahaleb,48.9079425,2.4219274
228164,PARIS 10E ARRDT,RUE ALBERT CAMUS,Prunus,,48.8780063,2.3694246
115881,PARIS 11E ARRDT,SQUARE LOUIS MAJORELLE / 28 BIS RUE DE LA FORGE ROYALE,Prunus,serrulata,48.8519326,2.3813242
165155,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 10,Prunus,,48.9062726,2.4010074
227796,PARIS 14E ARRDT,AVENUE DE LA SIBELLE,Prunus,,48.8248560,2.3380281
111738,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,x subhirtella,48.8910573,2.3159667
228003,PARIS 18E ARRDT,RUE DE LAGHOUAT,Prunus,x schmittii,48.8879161,2.3548376
2049169,PARIS 10E ARRDT,JARDIN MARIELLE FRANCO / 46 RUE D ALSACE,Prunus,serrulata,48.8790532,2.3590720
228043,PARIS 13E ARRDT,RUE DU MOULIN DES PRES,Prunus,,48.8300358,2.3527386
123162,PARIS 15E ARRDT,JARDINIERES DE LA RUE DES MORILLONS / 38 RUE DES MORILLONS,Prunus,,48.8323665,2.3015409
257566,PARIS 20E ARRDT,RUE DURIS,Prunus,,48.8661404,2.3871584
2028974,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8932720,2.3969045
258312,PARIS 15E ARRDT,JARDINET DU ROND POINT DE LA PORTE DE LA PLAINE /  1V PLACE DES INSURGES DE VARSOVIE,Prunus,,48.8273560,2.2923310
164430,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 35,Prunus,avium,48.7622022,2.3717139
263207,PARIS 16E ARRDT,RUE SAINT DIDIER,Prunus,avium,48.8667430,2.2848608
227563,PARIS 13E ARRDT,RUE DU DOCTEUR LERAY,Prunus,avium,48.8232010,2.3547469
319330,PARIS 9E ARRDT,SQUARE HECTOR BERLIOZ / 1 PLACE ADOLPHE MAX,Prunus,x subhirtella,48.8830528,2.3296471
227478,PARIS 13E ARRDT,RUE BRILLAT SAVARIN,Prunus,,48.8227441,2.3438163
125615,PARIS 14E ARRDT,PARC MONTSOURIS / 28 BOULEVARD JOURDAN,Prunus,sargentii,48.8210625,2.3363784
2047239,PARIS 12E ARRDT,JARDIN SOLANGE FALADE / 30 RUE DU RENDEZ VOUS,Prunus,maackii,48.8466794,2.4054753
133797,PARIS 15E ARRDT,JARDIN ALLERAY PROCESSION / 79 RUE D ALLERAY,Prunus,,48.8366118,2.3081073
133323,PARIS 15E ARRDT,SQUARE NICOLE DE HAUTECLOCQUE / 1 VOIE CV/15,Prunus,x subhirtella,48.8525014,2.2939486
165078,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 29,Prunus,,48.9050264,2.4034773
2035081,PARIS 4E ARRDT,JARDIN DE LA DIRECTION DES AFFAIRES SCOLAIRES / 3 RUE DE L ARSENAL,Prunus,,48.8499830,2.3647213
198781,PARIS 11E ARRDT,CENTRE SPORTIF GEORGE RIGAL / 115 BOULEVARD DE CHARONNE,Prunus,x yedoensis,48.8565306,2.3939053
108273,PARIS 16E ARRDT,JARDINS DU TROCADERO / 3 PLACE DE VARSOVIE,Prunus,serrulata,48.8623225,2.2897039
164475,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 37,Prunus,avium,48.7626872,2.3734045
2029087,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,x yedoensis,48.8937747,2.3961712
125059,PARIS 4E ARRDT,SQUARE JEAN XXIII / 2 QUAI DE L ARCHEVECHE,Prunus,,48.8520248,2.3514280
165191,VAL-DE-MARNE,CIMETIERE D IVRY / DIV 10,Prunus,,48.8120320,2.3704413
284843,PARIS 17E ARRDT,RUE BOURSAULT,Prunus,x yedoensis,48.8829341,2.3207485
2011395,BOIS DE VINCENNES,PARC FLORAL DE PARIS / ROUTE DE LA PYRAMIDE,Prunus,x subhirtella,48.8377699,2.4417248
266196,PARIS 15E ARRDT,ALLEE DES CYGNES,Prunus,x schmittii,48.8544223,2.2859997
228231,PARIS 20E ARRDT,RUE PELLEPORT,Prunus,,48.8702107,2.3998120
2038861,PARIS 19E ARRDT,PARC DES BUTTES CHAUMONT,Prunus,sargentii,48.8803103,2.3874681
